"Level";"Place0";"Place1";"Place2";"Longitude";"Latitude";"Zoom";"Icon"
2;"Switzerland";"Bern (BE)";"Radelfingen b. Aarberg";"E7.26905";"N47.02186";;
2;"Switzerland";"Bern (BE)";"Lätti";"E7.43024";"N47.03947";;
2;"Switzerland";"Bern (BE)";"Ruppoldsried";"E7.42546";"N47.08809";;
2;"Switzerland";"Bern (BE)";"Rapperswil BE";"E7.40994";"N47.06313";;
2;"Switzerland";"Bern (BE)";"Dieterswil";"E7.42502";"N47.05520";;
2;"Switzerland";"Bern (BE)";"Bangerten b. Dieterswil";"E7.44765";"N47.05673";;
2;"Switzerland";"Bern (BE)";"Seewil";"E7.40888";"N47.04806";;
2;"Switzerland";"Bern (BE)";"Schüpfen";"E7.37679";"N47.03821";;
2;"Switzerland";"Bern (BE)";"Frieswil";"E7.28547";"N46.99493";;
2;"Switzerland";"Bern (BE)";"Wiler b. Seedorf";"E7.31996";"N47.04853";;
2;"Switzerland";"Bern (BE)";"Seedorf BE";"E7.31109";"N47.03422";;
2;"Switzerland";"Bern (BE)";"Lobsigen";"E7.29358";"N47.02680";;
2;"Switzerland";"Bern (BE)";"Aarwangen";"E7.76961";"N47.24087";;
2;"Switzerland";"Bern (BE)";"Auswil";"E7.83267";"N47.13466";;
2;"Switzerland";"Bern (BE)";"Bannwil";"E7.72994";"N47.23740";;
2;"Switzerland";"Bern (BE)";"Bleienbach";"E7.75769";"N47.18456";;
2;"Switzerland";"Bern (BE)";"Busswil b. Melchnau";"E7.82796";"N47.18608";;
2;"Switzerland";"Bern (BE)";"Gondiswil";"E7.87193";"N47.14623";;
2;"Switzerland";"Bern (BE)";"Langenthal";"E7.79248";"N47.21159";;
2;"Switzerland";"Bern (BE)";"Untersteckholz";"E7.84672";"N47.20496";;
2;"Switzerland";"Bern (BE)";"Obersteckholz";"E7.81835";"N47.19951";;
2;"Switzerland";"Bern (BE)";"Lotzwil";"E7.78832";"N47.18973";;
2;"Switzerland";"Bern (BE)";"Gutenburg";"E7.79551";"N47.18157";;
2;"Switzerland";"Bern (BE)";"Madiswil";"E7.79939";"N47.16737";;
2;"Switzerland";"Bern (BE)";"Leimiswil";"E7.76106";"N47.14892";;
2;"Switzerland";"Bern (BE)";"Kleindietwil";"E7.79110";"N47.14624";;
2;"Switzerland";"Bern (BE)";"Melchnau";"E7.85688";"N47.18324";;
2;"Switzerland";"Bern (BE)";"Oeschenbach";"E7.74716";"N47.10171";;
2;"Switzerland";"Bern (BE)";"Reisiswil";"E7.84629";"N47.16512";;
2;"Switzerland";"Bern (BE)";"Roggwil BE";"E7.82168";"N47.23991";;
2;"Switzerland";"Bern (BE)";"Rohrbach";"E7.81222";"N47.13288";;
2;"Switzerland";"Bern (BE)";"Rohrbachgraben";"E7.80049";"N47.12084";;
2;"Switzerland";"Bern (BE)";"Rütschelen";"E7.77108";"N47.17322";;
2;"Switzerland";"Bern (BE)";"Schwarzhäusern";"E7.77003";"N47.25511";;
2;"Switzerland";"Bern (BE)";"Bützberg";"E7.74656";"N47.21581";;
2;"Switzerland";"Bern (BE)";"Thunstetten";"E7.75393";"N47.20384";;
2;"Switzerland";"Bern (BE)";"Ursenbach";"E7.77291";"N47.13568";;
2;"Switzerland";"Bern (BE)";"Wynau";"E7.81347";"N47.25776";;
2;"Switzerland";"Bern (BE)";"Bern";"E7.45201";"N46.98048";;
2;"Switzerland";"Bern (BE)";"Bolligen";"E7.49627";"N46.97503";;
2;"Switzerland";"Bern (BE)";"Bremgarten b. Bern";"E7.43434";"N46.97851";;
2;"Switzerland";"Bern (BE)";"Herrenschwanden";"E7.41829";"N46.97822";;
2;"Switzerland";"Bern (BE)";"Kirchlindach";"E7.41429";"N46.99965";;
2;"Switzerland";"Bern (BE)";"Wabern";"E7.44953";"N46.92858";;
2;"Switzerland";"Bern (BE)";"Spiegel b. Bern";"E7.43293";"N46.92556";;
2;"Switzerland";"Bern (BE)";"Liebefeld";"E7.41578";"N46.92972";;
2;"Switzerland";"Bern (BE)";"Köniz";"E7.43527";"N46.93035";;
2;"Switzerland";"Bern (BE)";"Köniz";"E7.41342";"N46.92111";;
2;"Switzerland";"Bern (BE)";"Schliern b. Köniz";"E7.41612";"N46.90924";;
2;"Switzerland";"Bern (BE)";"Gasel";"E7.40072";"N46.90087";;
2;"Switzerland";"Bern (BE)";"Niederscherli";"E7.38551";"N46.88567";;
2;"Switzerland";"Bern (BE)";"Mittelhäusern";"E7.36800";"N46.87647";;
2;"Switzerland";"Bern (BE)";"Niederwangen b. Bern";"E7.37688";"N46.92586";;
2;"Switzerland";"Bern (BE)";"Oberwangen b. Bern";"E7.36115";"N46.91585";;
2;"Switzerland";"Bern (BE)";"Thörishaus";"E7.35179";"N46.89404";;
2;"Switzerland";"Bern (BE)";"Gümligen";"E7.50926";"N46.93505";;
2;"Switzerland";"Bern (BE)";"Muri b. Bern";"E7.48848";"N46.92836";;
2;"Switzerland";"Bern (BE)";"Oberbalm";"E7.40462";"N46.87296";;
2;"Switzerland";"Bern (BE)";"Stettlen";"E7.52259";"N46.95913";;
2;"Switzerland";"Bern (BE)";"Boll";"E7.54760";"N46.95352";;
2;"Switzerland";"Bern (BE)";"Utzigen";"E7.56466";"N46.96081";;
2;"Switzerland";"Bern (BE)";"Hinterkappelen";"E7.37745";"N46.96789";;
2;"Switzerland";"Bern (BE)";"Wohlen b. Bern";"E7.35567";"N46.97061";;
2;"Switzerland";"Bern (BE)";"Murzelen";"E7.31483";"N46.98179";;
2;"Switzerland";"Bern (BE)";"Uettligen";"E7.38568";"N46.98728";;
2;"Switzerland";"Bern (BE)";"Innerberg";"E7.30949";"N46.99531";;
2;"Switzerland";"Bern (BE)";"Säriswil";"E7.33416";"N46.99179";;
2;"Switzerland";"Bern (BE)";"Zollikofen";"E7.46141";"N46.99290";;
2;"Switzerland";"Bern (BE)";"Worblaufen";"E7.45766";"N46.97879";;
2;"Switzerland";"Bern (BE)";"Ittigen";"E7.47987";"N46.97526";;
2;"Switzerland";"Bern (BE)";"Ostermundigen";"E7.48703";"N46.95662";;
2;"Switzerland";"Bern (BE)";"Biel/Bienne";"E7.24572";"N47.14198";;
2;"Switzerland";"Bern (BE)";"Biel/Bienne";"E7.25855";"N47.13168";;
2;"Switzerland";"Bern (BE)";"Biel/Bienne";"E7.28265";"N47.15632";;
2;"Switzerland";"Bern (BE)";"Biel/Bienne";"E7.21798";"N47.13369";;
2;"Switzerland";"Bern (BE)";"Magglingen/Macolin";"E7.21670";"N47.14205";;
2;"Switzerland";"Bern (BE)";"Evilard";"E7.23962";"N47.14981";;
2;"Switzerland";"Bern (BE)";"Arch";"E7.42752";"N47.16385";;
2;"Switzerland";"Bern (BE)";"Büetigen";"E7.34119";"N47.10657";;
2;"Switzerland";"Bern (BE)";"Büren an der Aare";"E7.37406";"N47.13989";;
2;"Switzerland";"Bern (BE)";"Diessbach b. Büren";"E7.36200";"N47.10830";;
2;"Switzerland";"Bern (BE)";"Dotzigen";"E7.34342";"N47.12093";;
2;"Switzerland";"Bern (BE)";"Lengnau BE";"E7.36917";"N47.18237";;
2;"Switzerland";"Bern (BE)";"Leuzigen";"E7.45436";"N47.17314";;
2;"Switzerland";"Bern (BE)";"Meienried";"E7.34137";"N47.13868";;
2;"Switzerland";"Bern (BE)";"Meinisberg";"E7.34899";"N47.16174";;
2;"Switzerland";"Bern (BE)";"Oberwil b. Büren";"E7.40931";"N47.12701";;
2;"Switzerland";"Bern (BE)";"Pieterlen";"E7.32827";"N47.17412";;
2;"Switzerland";"Bern (BE)";"Rüti b. Büren";"E7.40693";"N47.15446";;
2;"Switzerland";"Bern (BE)";"Wengi b. Büren";"E7.40010";"N47.08225";;
2;"Switzerland";"Bern (BE)";"Aefligen";"E7.55174";"N47.09571";;
2;"Switzerland";"Bern (BE)";"Alchenstorf";"E7.63932";"N47.12633";;
2;"Switzerland";"Bern (BE)";"Bäriswil BE";"E7.53372";"N47.01749";;
2;"Switzerland";"Bern (BE)";"Burgdorf";"E7.62466";"N47.05652";;
2;"Switzerland";"Bern (BE)";"Ersigen";"E7.59266";"N47.09557";;
2;"Switzerland";"Bern (BE)";"Niederösch";"E7.61233";"N47.11639";;
2;"Switzerland";"Bern (BE)";"Oberösch";"E7.60804";"N47.10955";;
2;"Switzerland";"Bern (BE)";"Hasle b. Burgdorf";"E7.64651";"N47.01643";;
2;"Switzerland";"Bern (BE)";"Schafhausen im Emmental";"E7.65629";"N46.99544";;
2;"Switzerland";"Bern (BE)";"Biembach im Emmental";"E7.61617";"N46.99317";;
2;"Switzerland";"Bern (BE)";"Heimiswil";"E7.65992";"N47.06480";;
2;"Switzerland";"Bern (BE)";"Kaltacker";"E7.67560";"N47.07677";;
2;"Switzerland";"Bern (BE)";"Hellsau";"E7.65174";"N47.14582";;
2;"Switzerland";"Bern (BE)";"Hindelbank";"E7.54003";"N47.04176";;
2;"Switzerland";"Bern (BE)";"Mötschwil";"E7.56740";"N47.04883";;
2;"Switzerland";"Bern (BE)";"Höchstetten";"E7.63133";"N47.14505";;
2;"Switzerland";"Bern (BE)";"Kernenried";"E7.54987";"N47.06980";;
2;"Switzerland";"Bern (BE)";"Kirchberg BE";"E7.58537";"N47.08378";;
2;"Switzerland";"Bern (BE)";"Koppigen";"E7.59554";"N47.13322";;
2;"Switzerland";"Bern (BE)";"Hettiswil b. Hindelbank";"E7.55418";"N47.02900";;
2;"Switzerland";"Bern (BE)";"Krauchthal";"E7.56851";"N47.00898";;
2;"Switzerland";"Bern (BE)";"Lyssach";"E7.58087";"N47.06329";;
2;"Switzerland";"Bern (BE)";"Oberburg";"E7.62047";"N47.03948";;
2;"Switzerland";"Bern (BE)";"Lyssach";"E7.59329";"N47.04864";;
2;"Switzerland";"Bern (BE)";"Rüdtligen";"E7.56980";"N47.08731";;
2;"Switzerland";"Bern (BE)";"Alchenflüh";"E7.58082";"N47.08304";;
2;"Switzerland";"Bern (BE)";"Rumendingen";"E7.63941";"N47.10588";;
2;"Switzerland";"Bern (BE)";"Rüti b. Lyssach";"E7.57691";"N47.05664";;
2;"Switzerland";"Bern (BE)";"Willadingen";"E7.61111";"N47.14667";;
2;"Switzerland";"Bern (BE)";"Wynigen";"E7.66668";"N47.10611";;
2;"Switzerland";"Bern (BE)";"Rüedisbach";"E7.70275";"N47.11968";;
2;"Switzerland";"Bern (BE)";"Corgémont";"E7.14083";"N47.19424";;
2;"Switzerland";"Bern (BE)";"Mont-Crosin";"E7.03539";"N47.18409";;
2;"Switzerland";"Bern (BE)";"Cormoret";"E7.05408";"N47.17289";;
2;"Switzerland";"Bern (BE)";"Cortébert";"E7.10666";"N47.19159";;
2;"Switzerland";"Bern (BE)";"Montagne-de-Courtelary";"E7.11563";"N47.17041";;
2;"Switzerland";"Bern (BE)";"Courtelary";"E7.06922";"N47.18020";;
2;"Switzerland";"Bern (BE)";"La Ferrière";"E6.89433";"N47.14104";;
2;"Switzerland";"Bern (BE)";"Mont-Tramelan";"E7.05337";"N47.20782";;
2;"Switzerland";"Bern (BE)";"Orvin";"E7.21637";"N47.15914";;
2;"Switzerland";"Bern (BE)";"Les Prés-d'Orvin";"E7.17368";"N47.15356";;
2;"Switzerland";"Bern (BE)";"Renan BE";"E6.92907";"N47.12714";;
2;"Switzerland";"Bern (BE)";"Romont BE";"E7.34038";"N47.18886";;
2;"Switzerland";"Bern (BE)";"St-Imier";"E6.99671";"N47.15259";;
2;"Switzerland";"Bern (BE)";"Mont-Soleil";"E6.98867";"N47.15851";;
2;"Switzerland";"Bern (BE)";"Les Pontins";"E6.99672";"N47.13152";;
2;"Switzerland";"Bern (BE)";"Sonceboz-Sombeval";"E7.16857";"N47.19508";;
2;"Switzerland";"Bern (BE)";"Sonvilier";"E6.96432";"N47.13998";;
2;"Switzerland";"Bern (BE)";"Montagne-de-Sonvilier";"E6.94683";"N47.12093";;
2;"Switzerland";"Bern (BE)";"Tramelan";"E7.09717";"N47.22313";;
2;"Switzerland";"Bern (BE)";"Les Reussilles";"E7.08251";"N47.22430";;
2;"Switzerland";"Bern (BE)";"Villeret";"E7.01723";"N47.15644";;
2;"Switzerland";"Bern (BE)";"Frinvillier";"E7.25741";"N47.16953";;
2;"Switzerland";"Bern (BE)";"Plagne";"E7.28739";"N47.18838";;
2;"Switzerland";"Bern (BE)";"Vauffelin";"E7.30334";"N47.18701";;
2;"Switzerland";"Bern (BE)";"Péry";"E7.24954";"N47.19494";;
2;"Switzerland";"Bern (BE)";"La Heutte";"E7.22469";"N47.18968";;
2;"Switzerland";"Bern (BE)";"Brüttelen";"E7.14740";"N47.02232";;
2;"Switzerland";"Bern (BE)";"Erlach";"E7.09537";"N47.04198";;
2;"Switzerland";"Bern (BE)";"Finsterhennen";"E7.17836";"N47.02601";;
2;"Switzerland";"Bern (BE)";"Gals";"E7.04964";"N47.02785";;
2;"Switzerland";"Bern (BE)";"Gampelen";"E7.05923";"N47.01459";;
2;"Switzerland";"Bern (BE)";"Ins";"E7.10191";"N47.00909";;
2;"Switzerland";"Bern (BE)";"Lüscherz";"E7.15155";"N47.04665";;
2;"Switzerland";"Bern (BE)";"Müntschemier";"E7.14211";"N46.99337";;
2;"Switzerland";"Bern (BE)";"Siselen BE";"E7.18828";"N47.03129";;
2;"Switzerland";"Bern (BE)";"Treiten";"E7.16094";"N47.00907";;
2;"Switzerland";"Bern (BE)";"Tschugg";"E7.07603";"N47.02681";;
2;"Switzerland";"Bern (BE)";"Vinelz";"E7.11124";"N47.03378";;
2;"Switzerland";"Bern (BE)";"Bätterkinden";"E7.54034";"N47.12899";;
2;"Switzerland";"Bern (BE)";"Kräiligen";"E7.53325";"N47.14932";;
2;"Switzerland";"Bern (BE)";"Deisswil b. Münchenbuchsee";"E7.45365";"N47.03734";;
2;"Switzerland";"Bern (BE)";"Diemerswil";"E7.42792";"N47.01908";;
2;"Switzerland";"Bern (BE)";"Etzelkofen";"E7.48064";"N47.08447";;
2;"Switzerland";"Bern (BE)";"Grafenried";"E7.51471";"N47.07653";;
2;"Switzerland";"Bern (BE)";"Zauggenried";"E7.54093";"N47.07318";;
2;"Switzerland";"Bern (BE)";"Fraubrunnen";"E7.51689";"N47.08410";;
2;"Switzerland";"Bern (BE)";"Büren zum Hof";"E7.51373";"N47.09577";;
2;"Switzerland";"Bern (BE)";"Schalunen";"E7.52443";"N47.11037";;
2;"Switzerland";"Bern (BE)";"Limpach";"E7.49787";"N47.10768";;
2;"Switzerland";"Bern (BE)";"Mülchi";"E7.47364";"N47.10178";;
2;"Switzerland";"Bern (BE)";"Jegenstorf";"E7.50700";"N47.05023";;
2;"Switzerland";"Bern (BE)";"Münchringen";"E7.52219";"N47.04619";;
2;"Switzerland";"Bern (BE)";"Ballmoos";"E7.47586";"N47.04048";;
2;"Switzerland";"Bern (BE)";"Scheunen";"E7.45468";"N47.07011";;
2;"Switzerland";"Bern (BE)";"Iffwil";"E7.47823";"N47.06401";;
2;"Switzerland";"Bern (BE)";"Mattstetten";"E7.51376";"N47.02993";;
2;"Switzerland";"Bern (BE)";"Moosseedorf";"E7.48220";"N47.01751";;
2;"Switzerland";"Bern (BE)";"Münchenbuchsee";"E7.44601";"N47.02170";;
2;"Switzerland";"Bern (BE)";"Urtenen-Schönbühl";"E7.49989";"N47.02556";;
2;"Switzerland";"Bern (BE)";"Utzenstorf";"E7.55728";"N47.12680";;
2;"Switzerland";"Bern (BE)";"Wiggiswil";"E7.47086";"N47.03131";;
2;"Switzerland";"Bern (BE)";"Wiler b. Utzenstorf";"E7.55584";"N47.15237";;
2;"Switzerland";"Bern (BE)";"Zielebach";"E7.57296";"N47.15958";;
2;"Switzerland";"Bern (BE)";"Zuzwil BE";"E7.47157";"N47.05133";;
2;"Switzerland";"Bern (BE)";"Adelboden";"E7.55882";"N46.49291";;
2;"Switzerland";"Bern (BE)";"Aeschi b. Spiez";"E7.69442";"N46.65991";;
2;"Switzerland";"Bern (BE)";"Aeschiried";"E7.72556";"N46.64524";;
2;"Switzerland";"Bern (BE)";"Emdthal";"E7.68368";"N46.65493";;
2;"Switzerland";"Bern (BE)";"Frutigen";"E7.64271";"N46.58807";;
2;"Switzerland";"Bern (BE)";"Ried (Frutigen)";"E7.61185";"N46.56425";;
2;"Switzerland";"Bern (BE)";"Achseten";"E7.59841";"N46.52701";;
2;"Switzerland";"Bern (BE)";"Kandergrund";"E7.66299";"N46.54563";;
2;"Switzerland";"Bern (BE)";"Blausee-Mitholz";"E7.67538";"N46.52891";;
2;"Switzerland";"Bern (BE)";"Kandersteg";"E7.67472";"N46.49466";;
2;"Switzerland";"Bern (BE)";"Krattigen";"E7.72074";"N46.65835";;
2;"Switzerland";"Bern (BE)";"Mülenen";"E7.69301";"N46.63806";;
2;"Switzerland";"Bern (BE)";"Reichenbach im Kandertal";"E7.69404";"N46.62615";;
2;"Switzerland";"Bern (BE)";"Wengi b. Frutigen";"E7.66284";"N46.60958";;
2;"Switzerland";"Bern (BE)";"Scharnachtal";"E7.69812";"N46.61487";;
2;"Switzerland";"Bern (BE)";"Kiental";"E7.72437";"N46.58940";;
2;"Switzerland";"Bern (BE)";"Sundlauenen";"E7.79556";"N46.68748";;
2;"Switzerland";"Bern (BE)";"Beatenberg";"E7.79078";"N46.69600";;
2;"Switzerland";"Bern (BE)";"Bönigen b. Interlaken";"E7.90048";"N46.68403";;
2;"Switzerland";"Bern (BE)";"Brienz BE";"E8.02352";"N46.75622";;
2;"Switzerland";"Bern (BE)";"Axalp";"E8.03830";"N46.72143";;
2;"Switzerland";"Bern (BE)";"Brienzwiler";"E8.09893";"N46.75016";;
2;"Switzerland";"Bern (BE)";"Därligen";"E7.80794";"N46.66161";;
2;"Switzerland";"Bern (BE)";"Burglauenen";"E7.97808";"N46.63792";;
2;"Switzerland";"Bern (BE)";"Grindelwald";"E8.04584";"N46.62475";;
2;"Switzerland";"Bern (BE)";"Gsteigwiler";"E7.87267";"N46.65484";;
2;"Switzerland";"Bern (BE)";"Wilderswil";"E7.91129";"N46.65241";;
2;"Switzerland";"Bern (BE)";"Zweilütschinen";"E7.89991";"N46.63293";;
2;"Switzerland";"Bern (BE)";"Gündlischwand";"E7.91178";"N46.63425";;
2;"Switzerland";"Bern (BE)";"Habkern";"E7.86276";"N46.72512";;
2;"Switzerland";"Bern (BE)";"Hofstetten b. Brienz";"E8.07136";"N46.75398";;
2;"Switzerland";"Bern (BE)";"Interlaken";"E7.86287";"N46.68689";;
2;"Switzerland";"Bern (BE)";"Iseltwald";"E7.96474";"N46.70964";;
2;"Switzerland";"Bern (BE)";"Lauterbrunnen";"E7.90861";"N46.59274";;
2;"Switzerland";"Bern (BE)";"Isenfluh";"E7.89562";"N46.62024";;
2;"Switzerland";"Bern (BE)";"Wengen";"E7.91934";"N46.60722";;
2;"Switzerland";"Bern (BE)";"Kleine Scheidegg";"E7.96051";"N46.58509";;
2;"Switzerland";"Bern (BE)";"Eigergletscher";"E7.97383";"N46.57493";;
2;"Switzerland";"Bern (BE)";"Stechelberg";"E7.90159";"N46.54807";;
2;"Switzerland";"Bern (BE)";"Mürren";"E7.89453";"N46.56055";;
2;"Switzerland";"Bern (BE)";"Gimmelwald";"E7.89329";"N46.54709";;
2;"Switzerland";"Bern (BE)";"Leissigen";"E7.77286";"N46.65497";;
2;"Switzerland";"Bern (BE)";"Lütschental";"E7.94879";"N46.63708";;
2;"Switzerland";"Bern (BE)";"Matten b. Interlaken";"E7.86971";"N46.67727";;
2;"Switzerland";"Bern (BE)";"Niederried b. Interlaken";"E7.92939";"N46.71671";;
2;"Switzerland";"Bern (BE)";"Oberried am Brienzersee";"E7.95670";"N46.73796";;
2;"Switzerland";"Bern (BE)";"Goldswil b. Interlaken";"E7.88027";"N46.69658";;
2;"Switzerland";"Bern (BE)";"Ringgenberg BE";"E7.89649";"N46.70086";;
2;"Switzerland";"Bern (BE)";"Saxeten";"E7.83097";"N46.63652";;
2;"Switzerland";"Bern (BE)";"Schwanden b. Brienz";"E8.05832";"N46.75727";;
2;"Switzerland";"Bern (BE)";"Unterseen";"E7.84954";"N46.68762";;
2;"Switzerland";"Bern (BE)";"Wilderswil";"E7.86948";"N46.66608";;
2;"Switzerland";"Bern (BE)";"Arni BE";"E7.66809";"N46.93611";;
2;"Switzerland";"Bern (BE)";"Biglen";"E7.62886";"N46.92997";;
2;"Switzerland";"Bern (BE)";"Bowil";"E7.69500";"N46.89303";;
2;"Switzerland";"Bern (BE)";"Brenzikofen";"E7.61378";"N46.81613";;
2;"Switzerland";"Bern (BE)";"Freimettigen";"E7.62738";"N46.86794";;
2;"Switzerland";"Bern (BE)";"Schlosswil";"E7.61170";"N46.90869";;
2;"Switzerland";"Bern (BE)";"Grosshöchstetten";"E7.64165";"N46.90707";;
2;"Switzerland";"Bern (BE)";"Häutligen";"E7.60670";"N46.85759";;
2;"Switzerland";"Bern (BE)";"Herbligen";"E7.60818";"N46.82731";;
2;"Switzerland";"Bern (BE)";"Kiesen";"E7.57543";"N46.81945";;
2;"Switzerland";"Bern (BE)";"Gysenstein";"E7.59478";"N46.88957";;
2;"Switzerland";"Bern (BE)";"Konolfingen";"E7.61946";"N46.87816";;
2;"Switzerland";"Bern (BE)";"Obergoldbach";"E7.67282";"N46.96060";;
2;"Switzerland";"Bern (BE)";"Landiswil";"E7.68001";"N46.95837";;
2;"Switzerland";"Bern (BE)";"Linden";"E7.67717";"N46.84723";;
2;"Switzerland";"Bern (BE)";"Mirchel";"E7.64722";"N46.89561";;
2;"Switzerland";"Bern (BE)";"Trimstein";"E7.58004";"N46.90571";;
2;"Switzerland";"Bern (BE)";"Münsingen";"E7.55537";"N46.87645";;
2;"Switzerland";"Bern (BE)";"Tägertschi";"E7.58657";"N46.87400";;
2;"Switzerland";"Bern (BE)";"Niederhünigen";"E7.63650";"N46.87784";;
2;"Switzerland";"Bern (BE)";"Oberdiessbach";"E7.62376";"N46.83815";;
2;"Switzerland";"Bern (BE)";"Aeschlen b. Oberdiessbach";"E7.64646";"N46.83754";;
2;"Switzerland";"Bern (BE)";"Bleiken b. Oberdiessbach";"E7.63887";"N46.81624";;
2;"Switzerland";"Bern (BE)";"Oberthal";"E7.67485";"N46.91663";;
2;"Switzerland";"Bern (BE)";"Oppligen";"E7.59484";"N46.82005";;
2;"Switzerland";"Bern (BE)";"Rubigen";"E7.54924";"N46.89791";;
2;"Switzerland";"Bern (BE)";"Walkringen";"E7.61482";"N46.94803";;
2;"Switzerland";"Bern (BE)";"Bigenthal";"E7.62344";"N46.96566";;
2;"Switzerland";"Bern (BE)";"Rüfenacht BE";"E7.53851";"N46.92970";;
2;"Switzerland";"Bern (BE)";"Vielbringen b. Worb";"E7.54908";"N46.91532";;
2;"Switzerland";"Bern (BE)";"Worb";"E7.56431";"N46.93014";;
2;"Switzerland";"Bern (BE)";"Enggistein";"E7.59689";"N46.93219";;
2;"Switzerland";"Bern (BE)";"Richigen";"E7.58690";"N46.91895";;
2;"Switzerland";"Bern (BE)";"Zäziwil";"E7.66108";"N46.90244";;
2;"Switzerland";"Bern (BE)";"Oberhünigen";"E7.65855";"N46.87974";;
2;"Switzerland";"Bern (BE)";"Allmendingen b. Bern";"E7.52413";"N46.91477";;
2;"Switzerland";"Bern (BE)";"Wichtrach";"E7.57943";"N46.84552";;
2;"Switzerland";"Bern (BE)";"Rizenbach";"E7.22708";"N46.94348";;
2;"Switzerland";"Bern (BE)";"Ferenbalm";"E7.21144";"N46.94834";;
2;"Switzerland";"Bern (BE)";"Biberen";"E7.21203";"N46.94006";;
2;"Switzerland";"Bern (BE)";"Gammen";"E7.22708";"N46.91960";;
2;"Switzerland";"Bern (BE)";"Frauenkappelen";"E7.33765";"N46.95565";;
2;"Switzerland";"Bern (BE)";"Gurbrü";"E7.21805";"N46.96410";;
2;"Switzerland";"Bern (BE)";"Kriechenwil";"E7.22678";"N46.91078";;
2;"Switzerland";"Bern (BE)";"Laupen BE";"E7.24079";"N46.90293";;
2;"Switzerland";"Bern (BE)";"Mühleberg";"E7.26194";"N46.95380";;
2;"Switzerland";"Bern (BE)";"Rosshäusern";"E7.27586";"N46.93353";;
2;"Switzerland";"Bern (BE)";"Gümmenen";"E7.24937";"N46.94388";;
2;"Switzerland";"Bern (BE)";"Münchenwiler";"E7.12634";"N46.91173";;
2;"Switzerland";"Bern (BE)";"Neuenegg";"E7.29849";"N46.89711";;
2;"Switzerland";"Bern (BE)";"Wileroltigen";"E7.23885";"N46.97080";;
2;"Switzerland";"Bern (BE)";"Belprahon";"E7.40588";"N47.28635";;
2;"Switzerland";"Bern (BE)";"Champoz";"E7.29855";"N47.25555";;
2;"Switzerland";"Bern (BE)";"Corcelles BE";"E7.45501";"N47.28545";;
2;"Switzerland";"Bern (BE)";"Court";"E7.33220";"N47.23996";;
2;"Switzerland";"Bern (BE)";"Crémines";"E7.43908";"N47.28421";;
2;"Switzerland";"Bern (BE)";"Eschert";"E7.39884";"N47.27559";;
2;"Switzerland";"Bern (BE)";"Grandval";"E7.42522";"N47.28344";;
2;"Switzerland";"Bern (BE)";"Loveresse";"E7.23614";"N47.24214";;
2;"Switzerland";"Bern (BE)";"Moutier";"E7.37215";"N47.28048";;
2;"Switzerland";"Bern (BE)";"Perrefitte";"E7.34190";"N47.27474";;
2;"Switzerland";"Bern (BE)";"Reconvilier";"E7.22729";"N47.23525";;
2;"Switzerland";"Bern (BE)";"Roches BE";"E7.38253";"N47.30205";;
2;"Switzerland";"Bern (BE)";"Le Fuet";"E7.18249";"N47.24317";;
2;"Switzerland";"Bern (BE)";"Bellelay";"E7.16831";"N47.26396";;
2;"Switzerland";"Bern (BE)";"Saicourt";"E7.20757";"N47.24298";;
2;"Switzerland";"Bern (BE)";"Saules BE";"E7.21889";"N47.24492";;
2;"Switzerland";"Bern (BE)";"Schelten";"E7.55127";"N47.33199";;
2;"Switzerland";"Bern (BE)";"Seehof";"E7.52496";"N47.30467";;
2;"Switzerland";"Bern (BE)";"Sorvilier";"E7.30566";"N47.23941";;
2;"Switzerland";"Bern (BE)";"Tavannes";"E7.19739";"N47.22149";;
2;"Switzerland";"Bern (BE)";"La Tanne";"E7.15546";"N47.22057";;
2;"Switzerland";"Bern (BE)";"Rebévelier";"E7.19260";"N47.29115";;
2;"Switzerland";"Bern (BE)";"Châtelat";"E7.19442";"N47.27206";;
2;"Switzerland";"Bern (BE)";"Monible";"E7.20025";"N47.27633";;
2;"Switzerland";"Bern (BE)";"Sornetan";"E7.21395";"N47.27405";;
2;"Switzerland";"Bern (BE)";"Fornet-Dessous";"E7.17310";"N47.28026";;
2;"Switzerland";"Bern (BE)";"Souboz";"E7.24322";"N47.27413";;
2;"Switzerland";"Bern (BE)";"Les Ecorcheresses";"E7.27963";"N47.27679";;
2;"Switzerland";"Bern (BE)";"Pontenet";"E7.25443";"N47.23892";;
2;"Switzerland";"Bern (BE)";"Bévilard";"E7.28241";"N47.23797";;
2;"Switzerland";"Bern (BE)";"Malleray";"E7.27489";"N47.23828";;
2;"Switzerland";"Bern (BE)";"La Neuveville";"E7.09705";"N47.06445";;
2;"Switzerland";"Bern (BE)";"Nods";"E7.08030";"N47.11230";;
2;"Switzerland";"Bern (BE)";"Prêles";"E7.12987";"N47.09932";;
2;"Switzerland";"Bern (BE)";"Lamboing";"E7.13635";"N47.11735";;
2;"Switzerland";"Bern (BE)";"Diesse";"E7.11742";"N47.11226";;
2;"Switzerland";"Bern (BE)";"Aegerten";"E7.29165";"N47.12114";;
2;"Switzerland";"Bern (BE)";"Bellmund";"E7.24538";"N47.10699";;
2;"Switzerland";"Bern (BE)";"Brügg BE";"E7.27812";"N47.12354";;
2;"Switzerland";"Bern (BE)";"Bühl b. Aarberg";"E7.24655";"N47.06979";;
